-0.8486542665166111,0.3297609660669631,0.0005922601831785
-1.2925755887340595,0.1446815386825893,0.1890324620020914
-0.5263077500375609,0.4836003031269569,0.0841454574852411
-1.2096858274506392,-1.1106711993326122,0.3907892161582826
-0.7848823590976973,0.9948911233196946,-0.4933730620971615
-1.1590812453932262,1.0456920343124303,0.0685996620245598
0.5692190089518224,1.528237984775922,0.5225662067804991
1.013799589128494,-1.3352752192481252,0.0944351930218718
1.013799589128494,-1.3352752192481252,0.0944351930218696
-0.0223708774197994,0.6212028481734485,-0.5933903905349834
0.7335011614694179,-1.34614837157837,1.0059162889805784
-0.7315919647818663,-0.5865426822970818,0.2080717113152755
-0.7315919647818653,-0.5865426822970831,0.2080717113152747
-0.7315919647818653,-0.5865426822970831,0.2080717113152747
-0.5279694276774028,0.7244794465200051,-0.0088719976398785
1.4392525358510049,-0.6070738333212414,0.6702138576295802
-1.3000597941325658,1.0836254661245166,0.4209599406223748
-1.1064262935534372,-1.082908238611022,0.0667643059603191
-1.1064262935534372,-1.082908238611022,0.0667643059603193
0.6204586926084795,-0.6440801991335828,0.1902038460661833
-1.103560561799283,-0.8000038994189571,-0.5801715341140061
-0.6026086736384482,-0.837102919560575,0.2657446700477985
0.4964315688959367,1.6014339090052867,0.4786364425159919
-0.4221558501967716,0.6575509827453253,0.3857898148082949
-1.5971605695780366,-0.5030052764618373,0.4731203557255145
-1.2632982038037543,-1.0988671345731256,0.0855259494734949
0.6171547620898589,1.4261175448774632,0.9638419489692284
0.1174082978018403,1.0589286103317597,-0.1528927576556895
-1.3587255969197451,-0.3562598105768615,0.1067883399715284
-0.1870737709580018,1.300980315271667,0.1363792466314194
0.0911531375039536,-1.4888594356982356,-0.3117430331698011
0.0911531375039536,-1.4888594356982356,-0.3117430331698011
-0.9863808797700194,-0.820957658149317,-0.3102305460045762
0.546636196680342,-0.7507194625493876,0.2083618360863312
-1.0195508109938571,-0.0584687872033844,0.0504285394161491
0.535475844828185,-1.3372721374993657,-0.4853637248032074
0.5670445659911431,-0.1738472395021004,0.0731772060267464
-0.5746430201827355,-0.9095282747110286,-0.4744155541002421
-0.9386817807300766,1.1958188432544448,1.0151646860184238
0.6429408117475595,1.3102843613284365,0.3812961404817052
-0.7859926739329322,1.4560034839109943,0.4880636859305656
-0.7859926739329322,1.4560034839109943,0.4880636859305656
0.7872866066483931,-1.3709529782377987,0.3412712456675098
-0.1447859967908394,-1.122084896361353,-0.1411483278341875
-0.985974663883636,-0.263100920386314,0.388987848993558
-1.0887070043177367,-0.1030695801230045,-0.5857590005060134
-0.7619018740735336,-1.3059424088390057,1.0207680645137895
-1.3282865900895957,-0.7526570225243897,-0.2389800844152212
-0.9007191247122418,1.401397147315019,0.0069371076846299
-0.4978637402405645,0.751015912112587,0.4669659432529002
-0.191520449824975,-1.6271122438317176,0.2778279983206044
